MasterCatalogName,CatalogName,ProductCode,IsActive,IsContentOverridden,IsPriceOverridden,IsSEOOverridden,CategoryCodes,ProductName,Price,SalePrice,MSRP,MAP,MAPEffectiveStartDate,MAPEffectiveEndDate,ProductShortDescription,ContentFullProductDescription,SEOMetaTagTitle,SEOMetaTagDescription,SEOMetaTagKeywords,SEOFriendlyURL
Mystic_Dev,Mystic_Dev,HKFT_032,Yes,No,No,Yes,,Breeze 2.0 Waterproof Hiking Boots - Kids',79.9900,,,,,,"The Vasque Breeze 2.0 Waterproof hiking boots offer kids a lightweight, comfortable hiking boot built for trail adventures.","•	Supple suede leather uppers with nylon inserts keep boots light and highly breathable in warm temperatures&nbsp;<div>•	UltraDry™ waterproof, breathable nylon linings keep feet dry during wet days by keeping water out and wicking moisture away&nbsp;</div><div>•	Protective toe bumpers shield toes and uppers from abrasion&nbsp;</div><div>•	Contoured, lightweight EVA footbeds and midsoles ensure comfortable cushioning and support&nbsp;</div><div>•	Vasque Contact rubber outsoles deliver durable traction and confident braking on uneven terrain&nbsp;</div><div>•	Reflective hits for visibility in low light

</div>",,"•	Supple suede leather uppers with nylon inserts keep boots light and highly breathable in warm temperatures •	UltraDry™ waterproof, breathable nylon linings keep feet dry during wet days by keeping water out and wicking moisture away •	Protective toe bumpers shield toes and uppers from abrasion •	Contoured, lightweight EVA footbeds and midsoles ensure comfortable cushioning and support •	Vasque Contact rubber outsoles deliver durable traction and confident braking on uneven terrain •	Reflective hits for visibility in low light",,breeze-2.0-waterproof-hiking-boots-kids-
Mystic_Dev,Mystic_Dev,HKFT_031,Yes,No,No,Yes,157,Camp Four Low Hiking Shoes - Women's,150.0000,,,,,,"The Five Ten Camp Four Low hiking shoes for women are a lower-volume version of the original Camp Four, with the same emphasis on burly, durable, dependable performance on every hike and every trail.","•	Nubuck leather uppers treated with a durable water repellent (DWR) finish have reduced seams compared to last season, improving durability and weather resistance&nbsp;<div>•	OrthoLite foam sock liners provide moisture control by absorbing sweat&nbsp;</div><div>•	Compression-molded midsoles and molded polyurethane heel cages ensure a supportive and comfortable fit&nbsp;</div><div>•	Lace-to-toe closures can be worn relaxed for a long-distance fit or tightened for climbing and scrambling, providing you with ultimate control over your fit and performance&nbsp;</div><div>•	S1 Stealth rubber outsoles have deeper lugs than last season for better penetration into soft ground
</div>",,"•	Nubuck leather uppers treated with a durable water repellent (DWR) finish have reduced seams compared to last season, improving durability and weather resistance •	OrthoLite foam sock liners provide moisture control by absorbing sweat •	Compression-molded midsoles and molded polyurethane heel cages ensure a supportive and comfortable fit •	Lace-to-toe closures can be worn relaxed for a long-distance fit or tightened for climbing and scrambling, providing you with ultimate control over your fit and performance •	S1 Stealth rubber outsoles have deeper lugs than last season for better penetration into soft ground",,camp-four-low-hiking-shoes-women-s
Mystic_Dev,Mystic_Dev,HKFT_030,Yes,No,No,Yes,157,Emerald Peak Hiking Shoes - Women's,110.0000,,,,,,"With quick-dry mesh, protective TPU overlays, boot-like traction, and tough but light ESS forefoot armoring, the women's Oboz Emerald Peak Hiking Shoes will take you places.","•	BFit Deluxe insoles stabilize arches and protect high-impact zones&nbsp;<div>•	EVA Super Skin (ESS) plate at the forefoot mitigates overflexion and stone bruising adding comfort&nbsp;</div><div>•	Protective synthetic leather heel and toe overlays&nbsp;</div><div>•	Dual-density EVA midsoles and nylon shanks provide support&nbsp;</div><div>•	Welded stitchless TPU midfoot cage&nbsp;</div><div>•	Hyalite outsoles shed rubber weight but maintain an aggressive, durable profile&nbsp;</div><div>•	Textile mesh lining in heels
</div>",,"•	BFit Deluxe insoles stabilize arches and protect high-impact zones •	EVA Super Skin (ESS) plate at the forefoot mitigates overflexion and stone bruising adding comfort •	Protective synthetic leather heel and toe overlays •	Dual-density EVA midsoles and nylon shanks provide support •	Welded stitchless TPU midfoot cage •	Hyalite outsoles shed rubber weight but maintain an aggressive, durable profile •	Textile mesh lining in heels",,emerald-peak-hiking-shoes-women-s
Mystic_Dev,Mystic_Dev,HKFT_029,Yes,No,No,Yes,157,Litewave Flow Lace Hiking Shoes - Women's,85.0000,,,,,,"Quick drying and extremely breathable, the modern and minimal Litewave Flow Lace shoes from The North Face excel in all environments on land, in water or around town.","•	Breathable, quick-drying, open air-mesh uppers are very lightweight; no-sew thermoplastic overlays provide support and structure&nbsp;<div>•	Minimal, seamless lining drys quickly and and is comfortable on your feet with our without socks&nbsp;</div><div>•	Elastic, quick-pull lace-lock system&nbsp;</div><div>•	5mm OrthoLite® footbeds and dual-density EVA Cradle™ Guide midsoles cushion your stride&nbsp;</div><div>•	Vibram® XS Trek outsoles provide a level of traction that professional athletes for The North Face rave about
</div>",,"•	Breathable, quick-drying, open air-mesh uppers are very lightweight; no-sew thermoplastic overlays provide support and structure •	Minimal, seamless lining drys quickly and and is comfortable on your feet with our without socks •	Elastic, quick-pull lace-lock system •	5mm OrthoLite® footbeds and dual-density EVA Cradle™ Guide midsoles cushion your stride •	Vibram® XS Trek outsoles provide a level of traction that professional athletes for The North Face rave about",,litewave-flow-lace-hiking-shoes-women-s
Mystic_Dev,Mystic_Dev,HKFT_004,Yes,No,No,Yes,,X Ultra 2 GTX Hiking Shoes - Men's,145.0000,,,,,,"Designed for hikers with a need for speed, the Salomon X Ultra 2 GTX hiking shoes combine a sleek, lightweight profile with Gore-Tex® waterproof membranes for protection in all weather.","•	Leather uppers are lined with Gore-Tex waterproof, breathable membranes to seal out snow, rain and mud&nbsp;<div>•	Quicklace system secures the fit—just pull, lock the toggle and go; pockets on tongues store laces out of the way&nbsp;</div><div>•	Low-profile support chassis enhances stability on uneven terrain&nbsp;</div><div>•	Supportive overlays cradle your feet for a precise fit, minimizing slippage&nbsp;</div><div>•	Soft polyester linings wick moisture away from feet&nbsp;</div><div>•	Internal gussets seal out debris&nbsp;</div><div>•	Mud guards and integrated rubber toe caps provide durable protection from roots and rocks&nbsp;</div><div>•	Injection-molded EVA midsoles provide cushioning for long miles&nbsp;</div><div>•	Removable footbeds add shock absorption; antimicrobial treatment deters odors&nbsp;</div><div>•	Contagrip® rubber outsoles provide dependable traction
</div>",,"•	Leather uppers are lined with Gore-Tex waterproof, breathable membranes to seal out snow, rain and mud •	Quicklace system secures the fit—just pull, lock the toggle and go; pockets on tongues store laces out of the way •	Low-profile support chassis enhances stability on uneven terrain •	Supportive overlays cradle your feet for a precise fit, minimizing slippage •	Soft polyester linings wick moisture away from feet •	Internal gussets seal out debris •	Mud guards and integrated rubber toe caps provide durable protection from roots and rocks •	Injection-molded EVA midsoles provide cushioning for long miles •	Removable footbeds add shock absorption; antimicrobial treatment deters odors •	Contagrip® rubber outsoles provide dependable traction",,x-ultra-2-gtx-hiking-shoes-men-s
Mystic_Dev,Mystic_Dev,HKFT_003,Yes,No,No,Yes,,All Out Blaze Ventilator Mid Waterproof Hiking Boots - Men's,150.0000,,,,,,"The Merrell All Out Blaze Ventilator Mid waterproof hiking boots will keep your feet cool in the heat, but aren't afraid of rain or stream crossings, thanks to their waterproof design.","•	Waterproof leather and mesh uppers provide breathable protection from the elements&nbsp;<div>•	Molded thermoplastic urethane external heel counters add stability&nbsp;</div><div>•	Bellows tongues keep out debris&nbsp;</div><div>•	Vibram® outsoles and hollowed 5mm deep lugs provide excellent traction while keeping weight low

</div>",,•	Waterproof leather and mesh uppers provide breathable protection from the elements •	Molded thermoplastic urethane external heel counters add stability •	Bellows tongues keep out debris •	Vibram® outsoles and hollowed 5mm deep lugs provide excellent traction while keeping weight low,,all-out-blaze-ventilator-mid-waterproof-hiking-boots-men-s
Mystic_Dev,Mystic_Dev,HKFT_002,Yes,No,No,No,,Renegade GTX Mid Hiking Boots - Women's,230.0000,,,,,,"A 5-star, bestselling style from Lowa, Renegade GTX Mid women's hiking boots provide waterproof protection and excellent support at a low weight for weekend backpacking trips or long day hikes.","•	Nubuck leather uppers deliver comfort, durability and a good fit right out of the box&nbsp;<div>•	Waterproof, breathable Gore-Tex® liners keep your feet dry when you're stepping in shallow streams and hiking hard&nbsp;</div><div>•	Monowrap frame construction for stability and control&nbsp;</div><div>•	Full-length stabilizer and Vibram® Evo rubber outsole for surefooted traction
</div>",GTX Mid Hiking Boots - Women's,"•	Nubuck leather uppers deliver comfort, durability and a good fit right out of the box •	Waterproof, breathable Gore-Tex® liners keep your feet dry when you're stepping in shallow streams and hiking hard •	Monowrap frame construction for stability and control •	Full-length stabilizer and Vibram® Evo rubber outsole for surefooted traction",,gtx-mid-hiking-boots-women-s
Mystic_Dev,Mystic_Dev,HKFT_001,Yes,No,No,Yes,,Renegade GTX Mid Hiking Boots,230.0000,,,,,,"With abundant comfort and support at a light weight, the men's waterproof Lowa Renegade GTX Mid hiking boots are well suited for long day hikes and weekend backpacking jaunts.","•	Water-repellent nubuck leather uppers feature Cordura® nylon ankle bands for comfort and flexibility&nbsp;<div>•	Polyester linings wick moisture to help keep feet dry inside&nbsp;</div><div>•	Derby-cut lacing fits a variety of foot sizes and widths&nbsp;</div><div>•	Padded and gusseted tongues relieve lace pressure while keeping out trail debris&nbsp;</div><div>•	Full-length nylon shanks offer great support for long days on your feet&nbsp;</div><div>•	Polyurethane midsoles absorb shock&nbsp;</div><div>•	External polyurethane frames offer lateral stability while reducing weight&nbsp;</div><div>•	Vibram® Evo rubber outsoles deliver excellent traction on a wide variety of terrain
</div>",,•	Water-repellent nubuck leather uppers feature Cordura® nylon ankle bands for comfort and flexibility •	Polyester linings wick moisture to help keep feet dry inside •	Derby-cut lacing fits a variety of foot sizes and widths •	Padded and gusseted tongues relieve lace pressure while keeping out trail debris •	Full-length nylon shanks offer great support for long days on your feet •	Polyurethane midsoles absorb shock •	External polyurethane frames offer lateral stability while reducing weight •	Vibram® Evo rubber outsoles deliver excellent traction on a wide variety of terrain,,renegade-gtx-mid-hiking-boots
Mystic_Dev,Mystic_Dev,HikeShorts_008,Yes,No,No,Yes,"ClothesShoes,157",Equinox Shorts - Women's,65.0000,,,,,,"Outdoor Research Equinox shorts are perfect for when the sun beats down. The nylon fabric allows perspiration to rapidly evaporate to keep you cool, dry and comfortable on summer hikes and travels.","•	Fabric has a durable water repellent (DWR) treatment that causes water to bead up and roll off; it also resists stains&nbsp;<div>•	Lightweight, breathable fabric stretches to move with you, and offers UPF 50+ sun protection&nbsp;</div><div>•	Gusseted crotch further enhances freedom of motion&nbsp;</div><div>•	Zipper fly with snap; belt loops; embroidered logo at waistband&nbsp;</div><div>•	Front slash pockets; bellows zip thigh pocket; secure flap back pockets
</div>",,"•	Fabric has a durable water repellent (DWR) treatment that causes water to bead up and roll off; it also resists stains •	Lightweight, breathable fabric stretches to move with you, and offers UPF 50+ sun protection •	Gusseted crotch further enhances freedom of motion •	Zipper fly with snap; belt loops; embroidered logo at waistband •	Front slash pockets; bellows zip thigh pocket; secure flap back pockets",,equinox-shorts-women-s
Mystic_Dev,Mystic_Dev,HikeShorts_007,Yes,No,No,Yes,ClothesShoes,Shilling Shorts - Men's,70.0000,,,,,,"Need shorts you can wear straight out of your suitcase? The Mountain Hardwear Shilling shorts are perfect for hanging out in pubs, admiring ancient architecture or navigating public transit.","•	Twill fabric is a blend of nylon with a hint elastane for stretchy comfort on trails and travels alike&nbsp;<div>•	Durable water repellent (DWR) finish repels water&nbsp;</div><div>•	Fabric also wicks moisture, dries quickly and resists abrasion&nbsp;</div><div>•	UPF 50 rating means excellent sun protection
</div>",,"•	Twill fabric is a blend of nylon with a hint elastane for stretchy comfort on trails and travels alike •	Durable water repellent (DWR) finish repels water •	Fabric also wicks moisture, dries quickly and resists abrasion •	UPF 50 rating means excellent sun protection",,shilling-shorts-men-s
Mystic_Dev,Mystic_Dev,HikeShorts_006,Yes,No,No,Yes,ClothesShoes,Black Market Bike Shorts - Men's,60.0000,,,,,,"Mystic Outdoors Black Market men's super-stretchy bike shorts are ideal for weekend assaults on the trail as well as zipping around the neighborhood with the kiddos, or rock climbing or trail running or ...","•	Lightweight fabric wicks moisture, dries quickly and offers 4-way stretch for <b>comfort</b>&nbsp;and <b>style</b>.<div>•	Gusseted crotch frees up legs for active endeavors&nbsp;</div><div>•	Tech pocket for MP3 or cellphone; headphone cord control grommet and loop&nbsp;</div><div>•	2 front hand pockets; 1 rear zippered pocket&nbsp;</div><div>•	2 angled zip thigh pockets&nbsp;</div><div>•	Partially elasticized waistband, adjustable belt&nbsp;</div><div>•	Traditional zip fly with snap&nbsp;</div><div>•	Can be worn over liner shorts (not included)
</div>",,"•	Lightweight fabric wicks moisture, dries quickly and offers 4-way stretch for comfort •	Gusseted crotch frees up legs for active endeavors •	Tech pocket for MP3 or cellphone; headphone cord control grommet and loop •	2 front hand pockets; 1 rear zippered pocket •	2 angled zip thigh pockets •	Partially elasticized waistband, adjustable belt •	Traditional zip fly with snap •	Can be worn over liner shorts (not included)",,black-market-bike-shorts-men-s
Mystic_Dev,Mystic_Dev,HikeJack_016,Yes,No,No,Yes,ClothesShoes,Fast Trek Hoodie - Kids',40.0000,,,,,,"The perfect companion for your youngster's everyday adventures, the microfleece Columbia Fast Trek hoodie offers versatility, comfort and warmth.","The perfect companion for your youngster's everyday adventures, the microfleece Columbia Fast Trek hoodie offers versatility, comfort and warmth.&nbsp;<div><br></div><div>&nbsp;•	Thumb holes keep sleeves in place
</div>",,"The perfect companion for your youngster's everyday adventures, the microfleece Columbia Fast Trek hoodie offers versatility, comfort and warmth. 
 •	Thumb holes keep sleeves in place",,fast-trek-hoodie-kids-
Mystic_Dev,Mystic_Dev,HikeJack_015,Yes,No,No,Yes,ClothesShoes,Norse Rain Jacket - Kids',100.0000,,,,,,"The Helly Hansen Norse kids' rain jacket delivers full weather protection for any outdoor activity. Waterproof, breathable and windproof HellyTech construction ensures they stay dry and comfortable.","•	HellyTech Performance 2-ply waterproof, windproof, breathable construction protects them in wet weather&nbsp;<div>•	Fabric is also treated with a durable water repellent (DWR) that causes moisture to bead up and roll off; also resists stains&nbsp;</div><div>•	Lightweight, quick-drying lining offers comfort in both warm and cold weather&nbsp;</div><div>•	Detachable HiVis neon hood and 360° reflectivity add protection and visibility in low light&nbsp;</div><div>•	Articulated sleeves allow full range of motion&nbsp;</div><div>•	Handwarmer pockets with YKK zippers&nbsp;</div><div>•	Adjustable cuffs help seal in warmth
</div>",,"•	HellyTech Performance 2-ply waterproof, windproof, breathable construction protects them in wet weather •	Fabric is also treated with a durable water repellent (DWR) that causes moisture to bead up and roll off; also resists stains •	Lightweight, quick-drying lining offers comfort in both warm and cold weather •	Detachable HiVis neon hood and 360° reflectivity add protection and visibility in low light •	Articulated sleeves allow full range of motion •	Handwarmer pockets with YKK zippers •	Adjustable cuffs help seal in warmth",,norse-rain-jacket-kids-
Mystic_Dev,Mystic_Dev,HikeJack_014,Yes,No,No,Yes,ClothesShoes,Trabagon Rain Jacket - Kids',38.0000,,,,,,"The White Sierra Trabagon rain jacket offers kids waterproof and wind-resistant protection from the elements. It packs down small to stash in their pack while running around, traveling or hiking.","•	Ripstop polyester has a waterproof, breathable coating and all seams are sealed for complete protection&nbsp;<div>•	Teflon® face-finish sheds water and stains&nbsp;</div><div>•	Back yoke mesh vent allows air to circulate&nbsp;</div><div>•	Drawcord hem and adjustable cuffs perfect the fit&nbsp;</div><div>•	Zip hand pockets&nbsp;</div><div>•	Conveniently packs up in its own front pocket
</div>",,"•	Ripstop polyester has a waterproof, breathable coating and all seams are sealed for complete protection •	Teflon® face-finish sheds water and stains •	Back yoke mesh vent allows air to circulate •	Drawcord hem and adjustable cuffs perfect the fit •	Zip hand pockets •	Conveniently packs up in its own front pocket",,trabagon-rain-jacket-kids-
Mystic_Dev,Mystic_Dev,HikeJack_013,Yes,No,No,Yes,ClothesShoes,Salix Jacket - Kids',89.5000,,,,,,"This rugged jacket offers waterproof, lightly insulated coverage that lets kids have fun outdoors even when conditions aren't perfect.","•	Breathable polyester shell is waterproof and wind resistant&nbsp;<div>•	Quilted polyester lining provides lightweight warmth&nbsp;</div><div>•	Adjustable cuff tabs&nbsp;</div><div>•	Two hand pockets with waterproof zippers; also has 1 inner zip chest pocket&nbsp;</div><div>•	Locker loop inside back neck makes jacket easy to hang for drying&nbsp;</div><div>•	Write-on ID label
</div>",,•	Breathable polyester shell is waterproof and wind resistant •	Quilted polyester lining provides lightweight warmth •	Adjustable cuff tabs •	Two hand pockets with waterproof zippers; also has 1 inner zip chest pocket •	Locker loop inside back neck makes jacket easy to hang for drying •	Write-on ID label,,salix-jacket-kids-
Mystic_Dev,Mystic_Dev,HikeJack_012,Yes,No,No,Yes,"ClothesShoes,157",Aria Hoodie Down Jacket - Women's,235.0000,,,,,,"The Outdoor Research Aria Hoodie down jacket is soft, warm, lightweight and compressible.","•	Ultralight recycled ripstop polyester shell and lining surround high-quality, 650-fill-power goose down insulation; swirled quilting keeps down in place&nbsp;<div>•	Single-pull hood is easy to operate&nbsp;</div><div>•	Front zipper features an interior draft flap&nbsp;</div><div>•	Dual hem drawcord and elastic cuffs help seal in warmth&nbsp;</div><div>•	Zippered handwarmer pockets; internal security pocket features headphone cord port&nbsp;</div><div>•	Stuff sack included
</div>",,"•	Ultralight recycled ripstop polyester shell and lining surround high-quality, 650-fill-power goose down insulation; swirled quilting keeps down in place •	Single-pull hood is easy to operate •	Front zipper features an interior draft flap •	Dual hem drawcord and elastic cuffs help seal in warmth •	Zippered handwarmer pockets; internal security pocket features headphone cord port •	Stuff sack included",,aria-hoodie-down-jacket-women-s
Mystic_Dev,Mystic_Dev,HikeJack_002,Yes,No,No,Yes,ClothesShoes,Apex Elevation Jacket - North Face,199.0000,,,145.0000,,,The North Face Apex Elevation jacket comforts you with both 4-way stretch and warm PrimaLoft® Eco synthetic insulation. It's suitable for everyday winter wear. You'll love it!,"•	Ultra-warm, soft PrimaLoft Eco insulation feels like goose down but continues to work even if wet; dries quickly, too&nbsp;<div>•	Fully adjustable, insulated hood accommodates variable conditions&nbsp;</div><div>•	100% windproof fabric&nbsp;</div><div>•	Secure-zip Napoleon chest and hand pockets&nbsp;</div><div>•	Hem drawcord; non-abrasive internal gaiter cuffs&nbsp;</div><div>•	Media compatible&nbsp;</div><div>•	Relaxed fit&nbsp;</div><div>•	Imported
</div>",,"•	Ultra-warm, soft PrimaLoft Eco insulation feels like goose down but continues to work even if wet; dries quickly, too •	Fully adjustable, insulated hood accommodates variable conditions •	100% windproof fabric •	Secure-zip Napoleon chest and hand pockets •	Hem drawcord; non-abrasive internal gaiter cuffs •	Media compatible •	Relaxed fit •	Imported",,apex-elevation-jacket-men-s
Mystic_Dev,Mystic_Dev,HikeJack_001,Yes,No,No,Yes,"ClothesShoes,WinterJackets",Torrentshell Rain Jacket - Men's,129.0000,,,95.0000,,,"Through snow, sleet or tropical storms, the Patagonia Torrentshell rain jacket keeps you dry with its lightweight, durable, versatile H2No Performance Standard waterproof protection.","•	2.5-layer waterproof, breathable H2No Performance Standard shell has a 100% recycled nylon face&nbsp;<div>•	2-way-adjustable hood with a laminated visor rolls down and stows with a simplified cord-and-hook design&nbsp;</div><div>•	Microfleece-lined neck provides comfort and protects the waterproof / breathable barrier&nbsp;</div><div>•	Center-front zipper features minimal-welt exterior and interior stormflaps that create a zipper-garage chin guard&nbsp;</div><div>•	2 zippered handwarmer pockets and venting pit zips; all with welted exterior stormflaps and durable water repellent (DWR) treated zippers&nbsp;</div><div>•	Self-fabric hook-and-loop cuff closures and adjustable drawcord hem seal out weather&nbsp;</div><div>•	Jacket self-stuffs into handwarmer pocket with carabiner clip-in loop&nbsp;</div><div>•	Nylon fabric is bluesign® approved
</div>",,"•	2.5-layer waterproof, breathable H2No Performance Standard shell has a 100% recycled nylon face •	2-way-adjustable hood with a laminated visor rolls down and stows with a simplified cord-and-hook design •	Microfleece-lined neck provides comfort and protects the waterproof / breathable barrier •	Center-front zipper features minimal-welt exterior and interior stormflaps that create a zipper-garage chin guard •	2 zippered handwarmer pockets and venting pit zips; all with welted exterior stormflaps and durable water repellent (DWR) treated zippers •	Self-fabric hook-and-loop cuff closures and adjustable drawcord hem seal out weather •	Jacket self-stuffs into handwarmer pocket with carabiner clip-in loop •	Nylon fabric is bluesign® approved",,torrentshell-rain-jacket-men-s
Mystic_Dev,Mystic_Dev,Hats_010,Yes,No,No,Yes,ClothesShoes,Pink Summit Crushable Straw Hat,19.0000,,,,,,"For the beach or in town, the Chaos Summit crushable straw hat is made of a soft cotton / polyester blend, so it can be easily stashed away in a bag or pack until it's time to come out and look great.","•	Wide brim offers excellent protection from the sun&nbsp;<div>•	Leather cord with accents adds a nice touch of style&nbsp;</div><div>•	Moisture-wicking sweatband
</div>",,•	Wide brim offers excellent protection from the sun •	Leather cord with accents adds a nice touch of style •	Moisture-wicking sweatband,,summit-crushable-straw-hat
Mystic_Dev,Mystic_Dev,Hats_009,Yes,No,No,Yes,ClothesShoes,Wunderer Hat,26.0000,,,,,,The KUHL Wunderer hat uses the same exclusive Koncealer mesh fabric found on the radically popular Wunderer shirt on the hat side panels so you can enjoy breathable comfort and protection in the sun.,"•	Durable soft-shell stretch main fabric offers UPF 50 sun protection&nbsp;<div>•	Superfine, breathable and ultrasoft, Koncealer yarn is knit into a mesh that looks and feels like jersey&nbsp;</div><div>•	Multi-panel, anatomic design conforms to your head for a great fit&nbsp;</div><div>•	Contrast fabric on side panel&nbsp;</div><div>•	1-handed, quick adjust strap system&nbsp;</div><div>•	One size fits all
</div>",,"•	Durable soft-shell stretch main fabric offers UPF 50 sun protection •	Superfine, breathable and ultrasoft, Koncealer yarn is knit into a mesh that looks and feels like jersey •	Multi-panel, anatomic design conforms to your head for a great fit •	Contrast fabric on side panel •	1-handed, quick adjust strap system •	One size fits all",,wunderer-hat
Mystic_Dev,Mystic_Dev,Hats_008,Yes,No,No,Yes,"ClothesShoes,157",Blush Sun Hats - Women's,40.0000,,,,,,"A beautifully classic design with additional coverage courtesy of a removable cape, the Outdoor Research Blush Sun Hat provides UPF 50+ sun protection in a style perfect for summer days.","•	Lightweight and moisture wicking nylon fabric dries quickly; UPGF 50+ sun protection&nbsp;<div>•	Snap-on sun skirt
</div>",,•	Lightweight and moisture wicking nylon fabric dries quickly; UPGF 50+ sun protection •	Snap-on sun skirt,,blush-sun-hats-women-s
Mystic_Dev,Mystic_Dev,Hats_007,Yes,No,No,Yes,ClothesShoes,Olympia Rain Hat,68.0000,,,,,,"Stay dry in the city and the mountains with this wide-brimmed, fully waterproof Outdoor Research Olympia rain hat. Its foam-stiffened brim and rugged construction stand up to sudden summer showers.","•	Rugged, waterproof Pertex® Shield+ fabric is fully seam taped for complete protection against rain&nbsp;<div>•	Mesh tricot lining provides breathability and helps move moisture away from your head&nbsp;</div><div>•	Hat floats in case it lands in water&nbsp;</div><div>•	UPF 50+ fabric shields against harmful sun rays&nbsp;</div><div>•	Removable chin drawcord adjusts with one hand and keeps the hat from blowing away in a breeze&nbsp;</div><div>•	Internally adjustable cinch band helps secure the fit
</div>",,"•	Rugged, waterproof Pertex® Shield+ fabric is fully seam taped for complete protection against rain •	Mesh tricot lining provides breathability and helps move moisture away from your head •	Hat floats in case it lands in water •	UPF 50+ fabric shields against harmful sun rays •	Removable chin drawcord adjusts with one hand and keeps the hat from blowing away in a breeze •	Internally adjustable cinch band helps secure the fit",,olympia-rain-hat
Mystic_Dev,Mystic_Dev,Hats_006,Yes,No,No,Yes,ClothesShoes,'73 Logo Roger That Hat,29.0000,,,,,,"Rep a brand you love in a classic look. The Patagonia '73 Logo Roger That Hat will easily be your everyday favorite, thanks to 100% organic cotton canvas and a structured, 6-panel, mid-crown design.","•	Shapeable, precurved brim for full sun protection on and off the water&nbsp;<div>•	CoolMax® fabric headband wicks moisture from your brow&nbsp;</div><div>•	Adjustable snaps in the back customize the fit&nbsp;</div><div>•	Classic embroidered Patagonia logo
</div>",,"•	Shapeable, precurved brim for full sun protection on and off the water •	CoolMax® fabric headband wicks moisture from your brow •	Adjustable snaps in the back customize the fit •	Classic embroidered Patagonia logo",,73-logo-roger-that-hat
Mystic_Dev,Mystic_Dev,Hats_005,Yes,No,No,Yes,ClothesShoes,Susannah Beanie,39.0000,,,,,,"With a close-fitting, lacy design and soft acrylic fabric, the Black Diamond Susannah beanie provides a solid dose of warmth and style for any apres activity.",•	100% acrylic&nbsp;<div>• Imported</div>,,•	100% acrylic • Imported,,susannah-beanie
Mystic_Dev,Mystic_Dev,Hats_004,Yes,No,No,Yes,ClothesShoes,Radar Sun Runner Cap,37.0000,,,,,,"Thanks to the Outdoor Research Radar Sun Runner cap's versatility and sun protection, it remains one of the most popular caps around. And at a great price, too.","•	Removable sun cape can stowed in center back pocket&nbsp;<div>•	UPF 50 sun protection; dark fabric under brim&nbsp;</div><div>•	Water-resistant&nbsp;</div><div>•	Mesh panels&nbsp;</div><div>•	Removable chin cord
</div>",,•	Removable sun cape can stowed in center back pocket •	UPF 50 sun protection; dark fabric under brim •	Water-resistant •	Mesh panels •	Removable chin cord,,radar-sun-runner-cap
Mystic_Dev,Mystic_Dev,Hats_003,Yes,No,No,Yes,ClothesShoes,NTS 250 Pattern Headband,22.0000,,,,,,"The pattern headband is streamlined, straightforward, and indispensable when the wind means business. Double-layer reversible knit so you can go again tomorrow with a whole new look.","•	NTS Mid 250 merino wool fabric
•	Double layer Interlock knit construction with clean finish seams
•	Reversible design for variety
•	Clean finish seams for bulk-free fit
•	Imported.",,"•	NTS Mid 250 merino wool fabric
•	Double layer Interlock knit construction with clean finish seams
•	Reversible design for variety
•	Clean finish seams for bulk-free fit
•	Imported.",,nts-250-pattern-headband
Mystic_Dev,Mystic_Dev,Hats_002,Yes,No,No,Yes,ClothesShoes,Origins Cap,25.0000,19.9500,,,,,"Retro and full of flavor, the Marmot Origins Cap blends a flat bill urban style with plenty of outdoor function.","•	Adjustable snap closure
•	Imported.",,"•	Adjustable snap closure
•	Imported.",,origins-cap
Mystic_Dev,Mystic_Dev,Hats_001,Yes,No,No,No,ClothesShoes,Marble Ridge Hat,34.0000,,,,,,Add a splash of color to your ski attire with the women's Marble Ridge hat.,"•	Single-layer, jersey-knit construction blends merino wool and acrylic together for good warmth<div>•	Imported.
</div>",Marble Ridge Hat,"•	Single-layer, jersey-knit construction blends merino wool and acrylic together for good warmth•	Imported.",,marble-ridge-hat
Mystic_Dev,Mystic_Dev,Hammock_027,Yes,No,No,No,SleepingFoundation,Nano Hammock,70.0000,,,,,,"Whether you're spending weeks trekking around Central America or hiking the Northern Cali coast in the summer, it's completely unnecessary to pack a tent and sleeping pad. Just bring the Nano","<ul><li>Easy set up
Triple-stitched ripstop nylon&nbsp;</li><li>Rope and ultra light&nbsp;</li><li>Mad Rock Wire Bent Carabiners included&nbsp;</li><li>Dimensions: 9' x 4""
Weight: 7.4 oz.&nbsp;</li></ul>",,,,
Mystic_Dev,Mystic_Dev,Hammock_025,Yes,No,No,No,SleepingFoundation,Parachute Printed Double Hammock,170.0000,,,,,,"Enjoy the freedom to relax anywhere with this easy to hang, super packable parachute nylon hammock. It's lightweight and compressible to the size of a softball, with super durable parachute nylon that won't let you down.","<ul><li>High-strength parachute nylon&nbsp;</li><li>Mildew-resistant
Triple-stitched seams&nbsp;</li><li>Nautical-grade hanging carabiners&nbsp;</li><li>Stuff sack and starter rope kit included&nbsp;</li><li>Dimensions: 10' 6"" x 6' 6""&nbsp;</li><li>Stuff sack dimensions: 9""  x 5.25""
Weight: 28 oz.&nbsp;</li><li>Suggested use: Hiking, backpacking, camp, backyard, beach, park<br></li></ul>",,,,
